Date,Open,High,Low,Close,Volume
2022-12-20,208.05,210.79,206.47,209.21,6778027
2022-12-21,206.5,209.99,203.9,207.4,6947096
2022-12-22,202.52,206.22,201.03,204.73,7544402
2022-12-23,208.67,209.83,206.95,208.11,2785537
2022-12-26,206.62,209.24,205.21,207.83,6033279
2022-12-27,209.8,211.35,208.13,209.67,6009404
2022-12-28,212.8,214.22,211.0,212.43,6530152
2022-12-29,210.88,212.36,208.79,210.28,6643544
2022-12-30,209.34,211.32,208.56,,7667600
2023-01-02,207.51,208.59,206.49,207.57,4338975
2023-01-03,210.36,211.79,207.27,208.69,1531390
2023-01-04,213.18,214.6,210.05,211.47,2345987
2023-01-05,217.87,219.09,215.67,216.89,7206340
2023-01-06,204.9,206.31,203.15,204.56,6913374
2023-01-09,208.68,211.21,207.15,209.68,1077492
2023-01-10,207.0,208.95,204.34,206.29,3572558
2023-01-11,212.49,214.1,211.04,212.65,2716272
2023-01-12,211.78,213.48,209.52,211.22,3244761
2023-01-13,204.77,206.63,203.54,205.4,5471567
2023-01-16,210.24,212.19,208.45,210.41,4570113
2023-01-17,211.68,213.37,209.83,211.52,4366282
2023-01-18,210.0,211.93,207.82,209.76,4045603
2023-01-19,217.07,218.92,214.71,216.57,5491303
2023-01-20,214.88,217.26,213.09,215.46,5781365
2023-01-23,213.73,216.52,212.28,215.07,1304311
2023-01-24,216.26,217.88,213.01,214.63,1960384
2023-01-25,219.33,221.36,214.81,216.84,3388180
2023-01-26,219.6,220.77,217.98,219.15,4049827
2023-01-27,216.46,218.97,215.28,217.79,7973520
2023-01-30,214.66,217.03,213.07,215.44,7241912
2023-01-31,213.15,214.86,210.93,212.64,5541399
2023-02-01,218.84,219.93,216.41,217.5,1252438
2023-02-02,216.3,218.98,214.84,217.51,1704826
2023-02-03,209.59,211.17,208.14,209.72,4201368
2023-02-06,214.81,215.21,214.23,214.62,5109344
2023-02-07,222.29,223.68,220.04,221.43,5623723
2023-02-08,218.96,220.72,217.53,219.3,1993556
2023-02-09,218.94,221.92,217.52,220.5,7213977
2023-02-10,214.55,216.76,211.72,213.93,4452571
2023-02-13,213.27,214.16,211.25,,5156503
2023-02-14,215.62,216.79,214.53,215.7,1275168
2023-02-15,215.94,216.14,215.35,215.54,6771389
2023-02-16,214.92,216.65,213.66,215.39,4801360
2023-02-17,217.12,219.27,215.82,217.96,2558837
2023-02-20,218.95,220.2,216.68,217.92,3231982
2023-02-21,214.8,216.85,212.36,214.41,3469666
2023-02-22,222.04,223.97,219.62,221.55,1189399
2023-02-23,219.71,221.25,216.67,218.21,7594925
2023-02-24,215.42,217.79,214.11,216.48,6620925
2023-02-27,215.39,217.96,213.38,215.94,7201825
2023-02-28,219.55,221.04,217.9,219.39,3475481
2023-03-01,218.29,219.94,217.2,218.85,4905670
2023-03-02,221.47,222.12,220.05,220.69,4207827
2023-03-03,215.14,216.61,213.86,215.33,4328418
2023-03-06,214.1,216.97,212.23,215.1,5122506
2023-03-07,213.53,216.17,210.82,213.46,4157471
2023-03-08,223.34,224.87,221.64,223.17,6412694
2023-03-09,219.25,220.37,217.2,218.31,1411527
2023-03-10,216.49,217.4,215.19,216.1,2348530
2023-03-13,209.56,211.34,207.33,209.1,7246639
2023-03-14,214.05,214.66,213.11,213.73,7176402
2023-03-15,221.48,223.44,219.7,221.66,6727046
2023-03-16,217.79,220.41,215.88,218.5,3581266
2023-03-17,210.73,212.45,208.73,210.45,4193758
2023-03-20,216.98,218.7,215.59,217.31,1176894
2023-03-21,217.64,219.42,214.17,215.95,2956079
2023-03-22,224.57,226.16,221.64,223.23,6085054
2023-03-23,219.34,220.45,217.6,218.71,3400444
2023-03-24,217.06,219.49,214.26,216.68,4361822
2023-03-27,217.61,219.02,216.28,217.7,1862124
2023-03-28,213.65,216.8,211.76,214.91,4474652
2023-03-29,216.08,216.59,215.79,216.29,6052528
2023-03-30,217.06,219.2,214.82,216.96,5004877
2023-03-31,217.26,219.49,214.79,217.03,4896688
2023-04-03,211.38,212.9,209.4,210.91,7402087
2023-04-04,213.66,215.44,210.96,212.74,2638723
2023-04-05,220.28,222.75,218.5,220.97,3096138
2023-04-06,215.24,217.1,214.06,215.92,5361039
2023-04-07,214.81,216.58,211.58,213.35,4361325
2023-04-10,209.44,210.54,207.57,208.67,7854611
2023-04-11,213.34,214.93,212.15,213.73,1417754
2023-04-12,217.81,219.98,215.75,217.92,1856765
2023-04-13,218.95,221.04,216.96,219.05,3393969
2023-04-14,211.94,213.08,210.76,211.9,4209395
2023-04-17,216.99,218.13,215.39,216.52,7233184
2023-04-18,215.44,216.61,211.73,212.9,4459111
2023-04-19,215.16,217.03,213.1,214.97,4060053
2023-04-20,219.81,220.81,218.15,219.15,2167580
2023-04-21,211.01,214.37,209.33,212.69,4039728
2023-04-24,209.13,211.49,207.26,209.62,4721061
2023-04-25,213.78,215.24,211.1,212.56,5086484
2023-04-26,219.44,221.44,217.03,219.04,5241840
2023-04-27,213.78,219.52,212.43,218.17,4007480
2023-04-28,209.98,211.38,207.92,209.31,2101411
2023-05-01,211.26,212.27,208.33,209.34,2069119
2023-05-02,209.38,213.38,207.37,211.37,2083067
2023-05-03,212.13,213.25,209.5,210.61,5330105
2023-05-04,208.79,213.23,207.11,211.56,6994441
2023-05-05,210.09,211.56,207.69,209.15,7181798
2023-05-08,210.79,211.77,209.82,210.8,3179712
2023-05-09,211.12,214.67,209.93,213.47,1557403
2023-05-10,212.12,214.32,209.49,211.68,5412333
2023-05-11,212.0,213.6,209.25,210.85,1268646
2023-05-12,210.29,211.28,208.93,209.92,5387411
2023-05-15,206.25,207.9,204.01,205.66,3681717
2023-05-16,210.85,212.69,209.42,211.26,6874196
2023-05-17,208.85,213.94,205.62,210.71,5377616
2023-05-18,207.31,208.95,204.98,206.62,6179262
2023-05-19,205.11,206.41,202.05,203.36,3840069
2023-05-22,209.36,211.57,206.02,208.23,6884035
2023-05-23,204.5,207.07,203.92,206.49,4675899
2023-05-24,211.66,214.72,210.11,213.17,5376503
2023-05-25,205.65,209.0,203.16,206.5,3524388
2023-05-26,204.21,207.24,202.77,205.8,4146200
2023-05-29,210.34,210.98,209.67,210.3,6881002
2023-05-30,204.15,205.45,202.45,203.75,3754965
2023-05-31,202.6,206.25,200.37,204.03,1149649
2023-06-01,211.72,213.41,209.26,210.95,3653208
2023-06-02,202.96,204.04,201.28,202.36,3743712
2023-06-05,202.95,204.66,201.79,203.5,3928751
2023-06-06,203.97,205.36,202.75,204.14,1494630
2023-06-07,206.34,209.97,204.66,208.29,1905164
2023-06-08,204.33,206.83,202.16,204.66,3268260
2023-06-09,202.59,204.61,200.55,202.58,3967708
2023-06-12,202.66,204.39,200.76,202.49,1203091
2023-06-13,200.8,201.63,199.58,200.42,3726114
2023-06-14,203.32,204.16,202.24,203.07,3240889
2023-06-15,202.47,204.5,200.7,202.73,1242001
2023-06-16,196.67,197.5,195.56,196.38,2752857
2023-06-19,198.41,199.79,196.02,197.4,2925915
2023-06-20,200.37,202.12,198.72,200.46,2004708
2023-06-21,202.44,203.37,201.19,202.12,6263348
2023-06-22,201.81,202.99,200.82,,1506616
2023-06-23,198.76,200.86,197.3,199.4,5045618
2023-06-26,197.09,198.84,194.81,196.56,5657351
2023-06-27,200.99,203.57,198.96,201.54,6643172
2023-06-28,205.12,206.92,202.93,204.73,4819074
2023-06-29,198.86,200.4,197.29,198.83,4798816
2023-06-30,197.47,198.9,196.35,197.78,6325652
2023-07-03,194.5,195.8,193.54,194.83,6978586
2023-07-04,197.29,199.05,196.05,197.8,2476636
2023-07-05,200.93,204.28,199.23,202.58,6572469
2023-07-06,199.28,200.95,197.23,198.9,4236586
2023-07-07,190.52,190.97,189.84,190.29,1687991
2023-07-10,195.78,196.89,193.83,194.93,5286994
2023-07-11,197.93,200.56,195.83,198.46,7839044
2023-07-12,199.12,200.66,195.68,197.22,1984926
2023-07-13,198.51,199.68,197.72,198.89,1103232
2023-07-14,191.02,194.57,188.34,191.89,7415634
2023-07-17,187.84,190.32,186.36,188.84,5177866
2023-07-18,192.75,196.17,191.05,194.48,2533656
2023-07-19,193.25,194.95,190.01,191.71,6547580
2023-07-20,195.96,197.28,193.27,194.59,3755765
2023-07-21,196.24,197.37,194.5,195.64,3323258
2023-07-24,185.65,189.11,183.09,186.55,3028643
2023-07-25,192.62,194.62,188.81,190.81,5189988
2023-07-26,193.57,195.83,191.66,193.92,1941791
2023-07-27,194.95,197.0,193.16,195.22,3534857
2023-07-28,193.2,194.2,190.77,191.76,3135546
2023-07-31,196.54,198.68,193.74,195.88,1424304
2023-08-01,199.84,200.92,196.56,197.64,6342092
2023-08-02,198.42,200.06,196.53,198.17,1059230
2023-08-03,195.54,196.62,194.86,195.94,7718049
2023-08-04,193.55,194.64,193.07,194.16,1664034
2023-08-07,187.77,191.28,186.12,189.62,3507646
2023-08-08,195.3,196.68,194.21,195.58,1688867
2023-08-09,193.78,194.29,192.13,192.64,3568133
2023-08-10,197.28,199.05,194.91,196.68,5276228
2023-08-11,194.61,197.17,192.03,194.59,1612367
2023-08-14,189.93,193.12,187.74,190.93,4681056
2023-08-15,192.11,193.48,190.52,191.89,6403136
2023-08-16,196.26,197.76,193.74,195.25,4188243
2023-08-17,186.23,188.17,183.86,185.8,1787119
2023-08-18,191.82,193.88,189.6,191.66,5843450
2023-08-21,188.98,191.1,187.65,189.78,2305368
2023-08-22,193.34,194.85,190.95,192.47,1117782
2023-08-23,193.26,198.04,191.61,196.39,4057516
2023-08-24,193.81,195.59,191.65,193.43,2896884
2023-08-25,190.18,191.61,186.18,187.61,1199346
2023-08-28,186.67,189.62,185.23,188.18,6441749
2023-08-29,190.18,192.61,187.99,190.42,5198128
2023-08-30,192.08,194.19,189.98,192.09,7369839
2023-08-31,189.98,192.19,188.25,190.45,4362587
2023-09-01,190.37,192.73,186.97,189.33,4068356
2023-09-04,184.08,185.39,182.3,183.61,6898386
2023-09-05,189.15,191.46,186.68,189.0,1570387
2023-09-06,195.32,197.09,192.75,194.52,3531679
2023-09-07,186.24,189.37,183.08,186.22,6591101
2023-09-08,191.64,192.54,187.56,188.46,3047789
2023-09-11,185.48,186.63,184.17,185.32,7196193
2023-09-12,188.53,190.24,186.62,188.33,2988228
2023-09-13,187.84,191.24,186.14,189.55,3895621
2023-09-14,189.75,192.77,187.28,190.3,7281561
2023-09-15,193.86,195.03,191.55,192.71,2703486
2023-09-18,182.96,186.25,181.01,184.3,7776789
2023-09-19,184.47,188.7,182.38,186.62,1307801
2023-09-20,188.2,190.05,186.32,188.17,2860594
2023-09-21,195.82,196.84,193.43,194.45,5137579
2023-09-22,186.25,188.45,184.0,186.21,5158804
2023-09-25,186.24,188.69,184.13,186.58,7369086
2023-09-26,185.79,189.45,183.99,187.65,7718688
2023-09-27,189.07,190.68,187.02,188.62,5745216
2023-09-28,190.44,192.05,188.16,189.77,5618170
2023-09-29,192.18,195.42,190.72,,3220740
2023-10-02,192.18,194.0,189.23,191.05,6639552
2023-10-03,189.01,190.53,186.73,188.25,5500218
2023-10-04,195.09,196.16,192.88,193.96,1168505
2023-10-05,190.66,191.63,189.1,190.07,6824478
2023-10-06,185.4,186.53,183.62,184.75,3517624
2023-10-09,191.84,193.45,189.71,191.32,4330810
2023-10-10,194.91,196.4,192.55,194.04,4402699
2023-10-11,194.13,197.56,192.52,195.95,6738239
2023-10-12,189.18,192.43,187.43,190.68,2875477
2023-10-13,187.89,189.81,186.7,188.62,3743367
2023-10-16,189.4,191.77,187.17,189.53,1273855
2023-10-17,191.75,193.11,189.99,191.36,3439539
2023-10-18,192.65,193.93,191.04,192.33,1618584
2023-10-19,189.29,191.03,186.43,188.17,5080920
2023-10-20,191.03,191.61,189.3,189.88,7252349
2023-10-23,190.36,192.34,189.26,191.24,4252804
2023-10-24,187.92,189.91,185.69,187.68,7384739
2023-10-25,194.08,195.56,193.45,194.93,7839783
2023-10-26,193.18,195.43,191.12,193.37,1376624
2023-10-27,192.66,194.92,190.08,192.34,4614725
2023-10-30,188.28,193.0,186.96,191.69,4697953
2023-10-31,192.93,194.58,188.88,190.52,3696204
2023-11-01,191.2,193.26,188.57,190.63,6813282
2023-11-02,192.27,194.13,191.0,192.87,3764534
2023-11-03,195.46,197.39,191.6,193.53,1386339
2023-11-06,188.82,190.33,187.65,189.17,4835579
2023-11-07,191.26,192.52,189.87,191.13,2413359
2023-11-08,189.89,191.48,188.79,190.38,3484384
2023-11-09,200.45,202.12,197.12,198.8,4513226
2023-11-10,193.9,196.08,191.82,194.01,6060346
2023-11-13,193.47,194.88,191.91,193.32,2947122
2023-11-14,197.98,198.85,195.92,196.78,3664640
2023-11-15,199.32,200.28,197.78,198.73,1475316
2023-11-16,195.72,197.47,194.02,195.78,3689010
2023-11-17,194.51,196.93,190.98,193.4,5061601
2023-11-20,194.28,195.98,190.05,191.74,5318812
2023-11-21,202.11,203.42,200.49,201.8,3052668
2023-11-22,198.88,200.76,196.88,198.76,1425928
2023-11-23,196.23,197.61,194.67,196.06,5041175
2023-11-24,197.11,198.42,194.49,195.8,5587484
2023-11-27,190.66,192.28,189.64,191.26,1596199
2023-11-28,200.11,202.59,197.9,200.38,4534805
2023-11-29,195.0,196.77,194.77,196.54,1665589
2023-11-30,196.74,199.82,194.84,197.92,4171182
2023-12-01,196.4,198.18,195.13,196.92,5485903
2023-12-04,194.41,195.76,193.12,194.47,6034770
2023-12-05,197.99,200.33,193.87,196.22,5996485
2023-12-06,198.43,199.57,196.75,197.89,6307790
2023-12-07,196.03,198.11,194.87,196.95,2688652
2023-12-08,192.94,195.11,191.51,,6923826
2023-12-11,194.9,196.61,191.82,193.52,3447710
2023-12-12,201.92,203.19,199.51,200.79,3623621
2023-12-13,199.06,199.77,198.32,199.03,6513092
2023-12-14,195.97,197.48,194.9,196.41,3289263
2023-12-15,194.68,196.82,191.41,193.56,1524119
2023-12-18,195.92,198.45,194.38,196.91,6000394
2023-12-19,198.93,200.65,196.81,198.54,5634713
2023-12-20,202.3,203.67,198.66,200.03,5072634
2023-12-21,197.15,198.32,195.78,196.95,2002965
2023-12-22,195.07,198.19,192.74,195.85,5422610
2023-12-25,192.06,193.47,190.25,191.65,2388862
2023-12-26,194.53,196.27,193.25,195.0,4888660
2023-12-27,198.25,201.69,196.2,199.65,4555469
2023-12-28,199.54,200.68,197.7,198.84,6408851
2023-12-29,192.85,194.05,190.53,191.73,7836066
2024-01-01,190.84,192.66,189.34,191.15,2330286
2024-01-02,194.61,196.48,193.11,194.98,1802969
2024-01-03,200.04,202.63,198.41,201.0,4889984
2024-01-04,191.4,194.1,188.86,191.55,7663891
2024-01-05,192.67,194.9,191.0,193.23,2106712
2024-01-08,187.14,188.47,186.83,188.15,4411716
2024-01-09,193.8,195.46,190.24,191.9,3850763
2024-01-10,195.68,197.2,193.7,195.22,3226285
2024-01-11,194.58,196.1,192.48,194.0,5647956
2024-01-12,191.98,193.61,189.48,191.1,3068386
2024-01-15,192.61,194.09,190.35,191.84,4451501
2024-01-16,193.08,194.97,191.61,193.5,6917824
2024-01-17,193.7,195.5,191.62,193.43,3657140
2024-01-18,198.07,199.57,196.84,198.34,1147716
2024-01-19,195.37,196.39,193.9,194.93,7194790
2024-01-22,195.1,198.12,191.75,194.76,2921521
2024-01-23,190.45,191.97,189.31,190.83,6409780
2024-01-24,196.2,199.08,194.65,197.53,6339447
2024-01-25,197.76,198.51,196.86,197.62,4684035
2024-01-26,189.76,191.52,188.2,189.96,1614720
2024-01-29,189.91,192.83,188.87,191.8,7650372
2024-01-30,194.66,195.93,192.87,194.15,5766113
2024-01-31,202.42,204.44,199.43,201.45,3970557
2024-02-01,202.73,204.46,198.46,200.2,6977241
2024-02-02,187.98,190.15,186.19,188.37,6516510
2024-02-05,197.64,198.79,197.03,198.18,6322124
2024-02-06,190.13,193.66,187.71,191.24,2175553
2024-02-07,198.07,198.97,196.96,197.86,5429898
2024-02-08,197.49,199.76,195.03,197.29,3000547
2024-02-09,188.84,191.66,186.83,189.65,1549390
2024-02-12,192.48,194.44,190.69,192.65,3366599
2024-02-13,192.14,195.19,191.07,194.12,1728220
2024-02-14,199.15,200.73,196.65,198.22,1740745
2024-02-15,196.01,198.04,194.74,196.78,6089276
2024-02-16,197.34,198.88,195.82,197.37,4512633
2024-02-19,192.17,194.97,190.8,193.6,3785109
2024-02-20,194.37,195.43,193.89,194.95,2345820
2024-02-21,200.26,202.6,198.19,200.54,6396687
2024-02-22,198.5,199.97,197.04,198.51,5439301
2024-02-23,196.33,197.59,194.59,195.85,5099104
2024-02-26,192.51,193.73,189.85,191.07,2330646
2024-02-27,193.97,195.65,191.56,193.24,1864836
2024-02-28,197.77,198.82,195.75,196.8,1864543
2024-02-29,196.94,197.31,195.12,195.49,1175291
2024-03-01,197.07,198.77,194.79,196.5,7783607
2024-03-04,195.98,197.78,194.22,196.02,3574183
2024-03-05,196.35,197.75,193.94,195.34,5607682
2024-03-06,202.83,203.76,200.83,201.76,7875707
2024-03-07,200.85,202.4,198.66,200.21,7555156
2024-03-08,193.21,195.43,192.44,194.66,3244076
2024-03-11,190.96,192.79,189.97,191.8,4429214
2024-03-12,199.93,201.33,198.8,200.2,4241284
2024-03-13,198.99,200.91,196.28,198.21,1233817
2024-03-14,197.54,198.88,196.22,197.56,6378057
2024-03-15,194.51,195.79,192.1,193.38,5020598
2024-03-18,192.3,194.78,188.51,190.98,3600172
2024-03-19,192.83,194.5,189.95,191.63,4908302
2024-03-20,200.66,202.33,197.79,199.45,6148184
2024-03-21,193.3,195.66,191.99,194.34,1104829
2024-03-22,201.88,203.08,200.19,201.4,5522326
2024-03-25,189.36,190.37,188.95,189.96,7028694
2024-03-26,190.26,193.89,188.27,191.91,6084837
2024-03-27,197.84,199.86,196.12,198.13,5339794
2024-03-28,201.58,202.99,198.84,200.25,1633810
2024-03-29,194.64,196.07,192.75,194.18,6212838
2024-04-01,196.9,198.77,193.02,194.88,6254687
2024-04-02,190.68,191.41,189.78,190.51,4457447
2024-04-03,198.41,199.61,194.75,195.96,5078622
2024-04-04,194.37,195.31,193.26,194.2,5328817
2024-04-05,188.69,191.07,186.28,188.67,1847866
2024-04-08,191.48,194.7,189.55,192.76,2802289
2024-04-09,190.34,190.74,188.83,189.23,6546119
2024-04-10,193.47,194.71,192.73,193.97,7816304
2024-04-11,194.43,196.51,193.0,195.08,2890667
2024-04-12,192.86,194.13,190.32,,3805040
2024-04-15,195.44,196.28,193.45,194.28,7407052
2024-04-16,197.88,200.36,194.28,196.75,2136286
2024-04-17,199.02,201.04,197.36,199.38,2828275
2024-04-18,197.94,199.73,196.21,197.99,1391407
2024-04-19,195.98,197.19,194.82,196.04,2643386
2024-04-22,192.39,194.26,189.75,191.61,5453203
2024-04-23,196.21,197.52,193.34,194.65,3437573
2024-04-24,198.25,199.61,196.53,197.89,7883658
2024-04-25,197.62,199.43,193.84,195.65,7240886
2024-04-26,192.47,193.15,190.88,191.57,7270561
2024-04-29,190.25,192.78,187.95,190.48,6084599
2024-04-30,192.1,193.69,189.68,191.27,5914731
2024-05-01,198.88,201.02,195.04,197.18,4567672
2024-05-02,196.79,197.75,193.83,194.79,7934185
2024-05-03,191.88,192.92,189.66,190.7,1667561
2024-05-06,189.13,190.05,188.19,189.1,6059797
2024-05-07,190.48,192.32,188.86,190.7,1981792
2024-05-08,199.24,200.77,197.13,198.66,3374757
2024-05-09,197.14,198.4,194.19,195.46,2789342
2024-05-10,190.93,191.92,189.5,190.5,5208526
2024-05-13,193.72,194.59,192.4,193.27,6510477
2024-05-14,192.62,194.1,191.09,192.57,1558366
2024-05-15,192.29,193.88,191.02,192.62,5211570
2024-05-16,197.58,198.9,196.42,197.74,2551777
2024-05-17,190.98,193.26,188.58,190.85,1538989
2024-05-20,191.81,193.27,188.63,190.09,3922781
2024-05-21,193.54,195.91,191.4,193.78,5068863
2024-05-22,198.98,200.21,197.69,198.93,2412729
2024-05-23,194.65,197.14,193.03,195.52,3728629
2024-05-24,190.39,191.86,188.2,189.67,7674507
2024-05-27,194.75,195.4,192.73,193.38,3427282
2024-05-28,194.59,196.81,190.75,192.97,7969182
2024-05-29,202.26,203.69,200.63,202.06,6839551
2024-05-30,196.49,198.37,194.05,195.92,3596551
2024-05-31,187.88,189.16,186.76,188.04,5037655
2024-06-03,194.74,196.16,192.79,194.21,5964602
2024-06-04,200.51,201.58,199.13,,4252499
2024-06-05,202.51,204.63,200.34,202.46,3854395
2024-06-06,202.8,204.46,201.01,202.66,3308155
2024-06-07,193.6,195.28,191.47,193.15,1976564
2024-06-10,196.9,199.37,194.72,197.19,1174506
2024-06-11,195.15,197.47,193.07,195.39,3358487
2024-06-12,201.75,203.63,198.16,200.04,6570173
2024-06-13,198.38,199.17,194.88,195.67,2633601
2024-06-14,193.83,196.19,192.68,195.04,2258236
2024-06-17,192.99,195.25,192.0,194.25,3296547
2024-06-18,199.28,202.1,197.42,200.24,5192268
2024-06-19,202.59,204.28,201.01,202.69,2505151
2024-06-20,201.87,202.67,200.17,200.97,2542763
2024-06-21,195.04,196.45,193.05,194.45,1786415
2024-06-24,196.75,197.51,195.83,196.58,3325467
2024-06-25,198.34,199.81,196.33,197.81,2521999
2024-06-26,203.23,204.59,202.55,203.92,6818441
2024-06-27,203.39,205.4,201.63,203.63,7340299
2024-06-28,200.02,201.73,198.33,200.04,3593545
2024-07-01,193.3,197.34,190.84,194.88,1596551
2024-07-02,191.17,194.26,189.25,192.33,1612183
2024-07-03,195.92,198.33,194.63,197.04,3273296
2024-07-04,203.97,205.88,201.3,203.2,4244286
2024-07-05,195.78,196.58,194.73,195.53,4699149
2024-07-08,195.0,196.02,193.37,194.39,3128944
2024-07-09,200.75,204.26,199.08,202.59,3481588
2024-07-10,202.77,204.68,202.35,204.25,2985798
2024-07-11,200.62,202.1,198.47,199.96,4623249
2024-07-12,194.3,198.07,193.31,197.08,5878303
2024-07-15,197.99,199.54,195.21,196.77,1303940
2024-07-16,198.44,201.23,197.48,200.27,4350991
2024-07-17,207.92,209.63,205.36,207.07,5539987
2024-07-18,203.16,205.56,201.65,204.05,5707868
2024-07-19,203.15,205.35,199.9,202.1,4944351
2024-07-22,205.56,207.06,200.84,202.35,4675992
2024-07-23,196.63,200.02,195.51,198.9,5766763
2024-07-24,207.12,208.5,205.05,206.43,3648621
2024-07-25,201.34,203.97,200.51,203.14,4970804
2024-07-26,195.3,197.01,193.17,194.88,3236246
2024-07-29,195.58,197.58,193.78,195.78,4065325
2024-07-30,201.19,203.93,198.33,201.06,1868597
2024-07-31,207.44,209.54,206.25,208.35,3450990
2024-08-01,207.53,208.89,205.38,206.75,1994573
2024-08-02,203.6,206.26,202.39,205.05,2585046
2024-08-05,210.26,211.86,207.41,209.02,3936247
2024-08-06,203.49,205.59,201.8,203.9,4500474
2024-08-07,207.91,210.78,206.43,209.31,7593932
2024-08-08,210.84,212.88,207.2,209.25,1182367
2024-08-09,204.23,205.49,203.04,204.3,7289936
2024-08-12,207.93,209.92,204.03,206.02,3297685
2024-08-13,205.78,207.55,202.79,204.56,6069156
2024-08-14,213.4,215.7,211.91,214.2,5745106
2024-08-15,207.83,209.26,206.49,207.91,7795930
2024-08-16,211.79,214.5,208.95,211.67,1761019
2024-08-19,206.83,207.92,204.21,205.3,7770305
2024-08-20,211.05,212.7,208.96,210.61,1440238
2024-08-21,211.13,212.25,209.83,210.95,7141146
2024-08-22,210.27,212.87,207.88,210.47,5565250
2024-08-23,205.72,207.71,203.77,205.77,4373399
2024-08-26,208.24,209.4,205.77,206.93,3784423
2024-08-27,210.01,211.77,208.25,210.01,1655177
2024-08-28,210.28,212.3,208.65,210.68,6612775
2024-08-29,210.7,212.51,209.46,211.27,6095660
2024-08-30,206.9,209.33,205.02,207.45,7561179
2024-09-02,213.46,216.55,211.76,214.86,6112934
2024-09-03,210.96,213.32,209.35,211.71,7699283
2024-09-04,220.16,221.64,217.18,218.66,7207644
2024-09-05,213.65,215.57,211.94,213.86,3979149
2024-09-06,213.38,215.0,211.06,212.68,5926048
2024-09-09,206.05,210.06,204.52,208.53,2850290
2024-09-10,213.64,214.82,211.9,213.08,6566622
2024-09-11,217.56,220.06,215.21,217.72,5260296
2024-09-12,219.68,221.13,218.7,220.16,4082281
2024-09-13,214.62,216.34,212.73,214.44,5397350
2024-09-16,216.44,218.27,215.1,216.93,2940309
2024-09-17,215.4,219.9,213.02,217.52,5356414
2024-09-18,223.58,224.63,221.61,222.66,4323682
2024-09-19,217.98,219.11,216.6,217.74,3252450
2024-09-20,220.72,222.05,219.71,221.04,7828702
2024-09-23,212.28,214.9,210.61,213.24,1446262
2024-09-24,213.34,215.62,212.53,214.81,6303892
2024-09-25,216.73,217.99,215.25,216.51,2470033
2024-09-26,226.08,226.5,224.04,224.46,2557640
2024-09-27,218.74,220.36,216.91,218.53,2080935
2024-09-30,213.36,215.99,212.11,214.74,1716863
